Group	Words
8364	lileburne litleburne
8365	wapelegiam wapeleiam
8366	guilielmo guilelmo
8367	liberationem liberationes liberatione deliberationem
8368	maximas maxima maximis
8369	dilatari dilitari dilatare
8370	bernero berneri berner bernerio
8371	aserlac aselac
8372	traditione traditionem
8373	epsicopo epsiscopo
8374	macinante macinantes
8375	tadlinton talinton
8376	positum apositum positus positam
8377	wermundi germundi
8378	begeburia begeberia
8379	adimpleri adimplere
8380	mildburge milburge
8381	rindweiam rindeweiam
8382	alueredo alueredi aluredo aluered
8383	sabelini sabeline
8384	deseruiet deseruient deseruiret deseruiat
8385	albree albrede
8386	sequelam sequela
8387	colebrugge colebruge
8388	batoniensem batoniense
8389	rotinges roinges
8390	constans constant constan constanc
8391	ridewele rodewele
8392	intrauerant intrauerunt
8393	astutia astuta
8394	filiorem filiorum
8395	preuidendo prouidendo
8396	dignius dignus
8397	eboricensem eboracensem
8398	contineret contigeret contingeret
8399	wilfridi uilfridi
8400	warewiscira warewicscira
8401	gundreda hundreda gundrede gundrea
8402	hingani ingani
8403	sumersetie sumersete
8404	quator quatuor
8405	cateriz catriz
8406	feldestede felestede
8407	berengario beringario berengarii
8408	iohnane iohane
8409	reuerendo reuerende reuerendi
8410	uigila uigilia uigilat
8411	uenatus uentus
8412	clxxxu mclxxxu
8413	saluari saluare salutari
8414	retinuerint retinuerit retinuerunt
8415	goselini goscelini ioselini gocelini gotselini goselino
8416	arnaldus ernaldus araldus
8417	sumitate sumitatem
8418	helmeslai helmeslac
8419	tunebrug tunebruge tunebrig
8420	coldigham coldingham
8421	presentie presenti presente presentis presentia
8422	iniquitates iniquitatis iniquitatem
8423	kairdi kairdif
8424	ledestonam ledestona
8425	imperatore imperatori imperatorem
8426	alneto alnesto
8427	guidonem guidone
8428	exenfordam oxenfordam
8429	paciatur patiatur
8430	auuers dauuers
8431	eisdem eiusdem euisdem
8432	medietatem mediatatem meditatem medietate
8433	cormelis cormeliis
8434	maneriolum maneriorum
8435	exercitu exercitum exercitus
8436	adherentes adherente
8437	glaton glaston
8438	hundemanebi hundemanbi
8439	inducias indutias inductas induciis
8440	ipsiusque ipsisque
8441	cliftone cliftona clifton clintone
8442	sabrinam sabrina
8443	oxenefordam oxeneforda oxenfordam oxenefordiam oxinefordam
8444	esartum asartum sartum
8445	candele wandele candel cantele
8446	tenabat tenebat
8447	alemanie alemania alemani
8448	wereluuast wareluuast
8449	infangtef infangetef infangtefe infangteof
8450	conuentr couentr conuentu
8451	helgot helgoti
8452	atemptare atemptase
8453	noscat noscant
8454	posidere posideri
8455	norwicens norwicense norwicensi norwicen
8456	codenton codinton
8457	manardo mainardo
8458	anfreuila amfreuila
8459	arcideacono arcidiacono
8460	huntigefeud huntingefeud
8461	angouila angeuila
8462	estoces estokes stoces
8463	purcaciandam purcaciandas
8464	imperpetuam imperpetuum inperpetuam
8465	dilata dilatam
8466	constringas constringat
8467	administratore administratione
8468	lanstanetone lanstauetone
8469	baptista baptiste baptisti
8470	clementi clementia clement clementie clementis clemente
8471	apensione pensione
8472	holinton helinton hokinton hominton
8473	uideantur uidentur uideatur uidebantur
8474	hundinctune hundinctun hundingtune
8475	francisi francisci francis
8476	infregerint infregerit
8477	oxenfordie oxenefordie oxenforde
8478	erigeret erigere eligeret
8479	hamsokna hamsoknam hamsoka hamsokne hamsocna
8480	seggefelde segefelde
8481	mercatoriam mercatoria
8482	seruiente seruientes seruienti seruient seruientem
8483	gitinges gilinges gutinges
8484	cenomani cenomanis
8485	recipiemus recipimus
8486	siuard siuardi
8487	winbodesham winebodesham
8488	scamescon scameston
8489	muniret munire
8490	imobilium mobilium
8491	gorsindon gersindon
8492	centensis centensi
8493	breiles brailes
8494	quietauerunt adquietauerunt
8495	sheftesberia sceftesberia
8496	heland helande
8497	misericordie misericordia misericorditer
8498	welebex welebec
8499	mainasero manasero
8500	burgeis burgis
8501	dodeford dudeford
8502	londonensi londoniensi londinensi
8503	hamtesira hamtescira
8504	crediderit rediderit
8505	destructam destructa
8506	leuerec leuered leueric
8507	partientur partiuntur patientur
8508	melanii melani
8509	nortumbrie nortimbrie
8510	albrea albreda albream
8511	referamus referimus
8512	deliberabuntur deliberabunt liberabuntur
8513	westwd westwde
8514	uplium uplitum
8515	uendicare mendicare uendicaret
8516	cobeheia cobeheiam
8517	audieram audierim
8518	cuncti cunctis
8519	putarem putaret
8520	liberari liberaui
8521	monitu monitus
8522	questione questionem
8523	conducendam conducendum
8524	inocentiam inocentium
8525	fleminefirmte flemenefirmte
8526	hubeline hueline
8527	roceford roceforde rocesford rocford
8528	benignum benignus
8529	bristowam bristowa
8530	persoluentur persoluantur persoluetur
8531	debeat debebat debeant
8532	aldelande aldelonde
8533	tinton teinton
8534	catalam catala catalum
8535	congregase congregare
8536	bracebrigge bracebrige
8537	newesol newesole niwesol
8538	saisiata saisiat saisita saisiati
8539	adquieuerunt adquietauerunt
8540	honoretis honoratis
8541	scotenei scoteni
8542	audiendum audiendam
8543	nortale nortal norhale
8544	batonensis batoniensis
8545	cestriensi cestrensi
8546	riperia riparia riueria
8547	negligentia negligentiam
8548	inpendende impendende
8549	witewele witewela
8550	potero potuero
8551	somersat somerset
8552	glamwil glamuil
8553	binebroc binebrock
8554	renouaui renouauit
8555	cristianitatem cristianitatis cristianitate
8556	forisfacturam forisfactura
8557	donande donando donante
8558	subdecanus subdecanum
8559	booltona boultona
8560	inuenisent inuenient
8561	ofington ofinton
8562	brueriis bruariis
8563	pacificet pacifice
8564	bedingham hedingham bedingeham
8565	antecesorum anticesorum
8566	oculata ocupata
8567	salebi scalebi salebia
8568	castelford castelforde
8569	dominicatus dominicatum
8570	dustanuila dunstanuila
8571	croili croilei
8572	fransham franesham
8573	rebatur redatur
8574	humiliata humiliat
8575	permanerent permaneret
8576	iernemue iernemua gernemue
8577	rofens rofensi
8578	braufeld brahfeld braifeld
8579	diliget diligit
8580	eiectos electos eiecto
8581	cudbertus cutbertus
8582	apulia apuleia
8583	euidentia euidenti euidentiam
8584	inpugnatur impugnatur
8585	sutewerk suhtewerk
8586	armatus armatum
8587	prefatum precatum prefatam prefatus
8588	rexerit rexerat
8589	questus questu
8590	torenei tornei toreni
8591	wnfridi anfridi unfridi
8592	iniuste iniusta
8593	iurabunt iuuabunt
8594	ofentona fentona ofintona ofentuna
8595	patiamini paciamini
8596	edildam edilda
8597	ascatilo ascatili ascetilo
8598	benignitatem benignitate
8599	welebrunam welebruna
8600	permixte permite
8601	hamsocnam hamsoknam hamsocna
8602	comedet comedat
8603	roucestria rouecestria
8604	prouideant prouideat
8605	contractus contractum
8606	bisancia bisancii
8607	burgestok burgestoke
8608	beruerl beuerl
8609	alcintona acintona
8610	exactionum exactionem
8611	exequendam exequenda exequendum
8612	wiueretorp wiuertorp
8613	posidens posident
8614	dunholmensis dunhelmensis dunolmensis dunhalmensis
8615	domestici domestica
8616	redantur reduntur redatur redentur
8617	priuari prouari
8618	antingham antigham atingham
8619	exituum exitum
8620	purprestura purpresturam
8621	ignotis ignotus
8622	maudut mauduit
8623	prouideatis prouidentis
8624	heiforde heiford
8625	bunewel burewel
8626	legitimum legitimam legitimus
8627	munificencie munificentie
8628	exierit exierint exigerit
8629	uirecestre cirecestre uirecestrie wirecestre
8630	coroborandum coroborandam
8631	statuerunt statuerint
8632	aluerstain aluestain
8633	proponebat proponebant
8634	mesnil mesnilo
8635	ginant ginaunt gingant
8636	ausceri ausgeri
8637	hurlei hurleia
8638	clifort cliford
8639	miskenige miskeninge
8640	incoata incoati
8641	karston kareston
8642	neglectu neglecta neglecto
8643	indicare indicere iudicare
8644	hostiar hostiam hostia
8645	reuerentisimo reuerentisimi reuerendisimo
8646	wihelardo wihelardi
8647	eiusdum eiusdem
8648	multitudinem multitudine
8649	saluberimum saluberimam
8650	reinfrici reinfridi
8651	longeuila longauila longeuil
8652	apenticiis apentitiis apendiciis
8653	lauintone lauintona lauinton
8654	iumenta iumento
8655	famulatui famulatum
8656	labore laborem labores
8657	knotingleie knotinglei
8658	maleurer maleuerer malefrer
8659	ocupans ocupant
8660	reinelmus roinelmus reinalmus
8661	considerabo considerauo
8662	herbagia herbagio
8663	aduocatum aduocatus
8664	peterent peteret
8665	inplacitandis implacitandis
8666	piscariis piscarias
8667	anonis hanonis canonis
8668	eligerent eligeret
8669	ultima ultimam
8670	constitutionis institutionis constitutioni constitutionem
8671	discesum diocesum disesum
8672	brientius brientium
8673	ilatam uilatam dilatam
8674	apelata apelatas
8675	exibuistis exhibuistis
8676	weston westmon wdeston westona westone
8677	inuiolatam inuiolata inuiolatum
8678	lanbertus lambertus
8679	profectus prefectus profectui profectum profectu
8680	scriptor scripto scriptori scriptos scriptore
8681	goduina goduino
8682	exspectare expectare
8683	iusione iusioni
8684	ecleshale ecleshal
8685	recepi precepi recepit recepti
8686	sacrista sacriste sacristam
8687	columberiis columbariis
8688	eudoni eudonis
8689	renuntiarunt renuntiauerunt
8690	adquietandum acquietandum
8691	militibus mulitibus miltibus
8692	anglicana anglicanas anglicane
8693	banest barnest
8694	cestrensis cistrensis cestrensi
8695	beatrici beatric beatricis beatricia beatricie
8696	infractionem infractione
8697	britonem britone brictonem
8698	croston criston
8699	debuisent debuiset
8700	idempnitatem indempnitatem
8701	carebit carebat
8702	bordesea bordeslea
8703	grimestona grimeston
8704	wicirce wicurce
8705	soluendum soluendam soluendus
8706	benebir banebir
8707	tadeswele tadewele
8708	coroboramus coroboratus coroboremus
8709	ceminum ciminum
8710	examini examinis examine
8711	ocisorem ocisorum
8712	gernegot gernegoto
8713	nortamptone nortampton nortamptona
8714	esartare asartare
8715	fristonam fristona
8716	redeuntibus redentibus
8717	aduenerit aduenerint
8718	composita composite compositas
8719	alatum ablatum
8720	watamestede watamstede
8721	maritagio mariagio maritagii
8722	duuelinam duuelina
8723	intrusione intrusionem
8724	clamaueram clamauerat
8725	scitatione citatione
8726	denuntiauit renuntiauit
8727	sanctioni sanctionis sanctione
8728	arcidiaconatus arcidiaconus arcidiaconatuum arcidiaconibus arcidiaconatum arcidiaconatu
8729	placitent placitant placitet
8730	erogatione irogatione
8731	tranquilo tranquila
8732	misericordiam misericordia
8733	agitata agitatam acitata
8734	glanwile glanuile
8735	debilitatem debilitates
8736	procesio procesit
8737	fulconus fulconis fulconius fulonus
8738	transacta transacti
8739	eastfeld estfeld
8740	cognitio cognitis cognito
8741	edriceston edricston
8742	conredia cunredia
8743	feudatos feodatos
8744	akedene pakedene
8745	robertas robertus
8746	alwoldi alnoldi aluoldi alboldi
8747	manutenere manutenete
8748	estceap estcep
8749	postulabant postulabat
8750	ebrardii ebrardi
8751	resistente resistentes
8752	uniuersalis uniuersali
8753	benfitio benefitio
8754	exonensi exoniensi etonensi
8755	coripit coripiat
8756	festiuitati festiuitate festiuitatis
8757	generam generum
8758	cognoscenda cognoscendam
8759	consanguinei consanguineis
8760	bicenacre bicenacra
8761	dationis rationis
8762	panage padnage
8763	apelamus apelatus
8764	bailia basilia bailiam
8765	bloctona boctona floctona broctona
8766	brelintona brelintone bredlintona
8767	colatis colatas colatus colati
8768	bendeges bendenges
8769	gofredo gosfredo gofrido goifredo
8770	sareberiensi saresberiensi saresberiensis
8771	unfridus unfridum umfridus hunfridus unfredus
8772	munfort munford muntfort
8773	constanciam constantiam
8774	quiescente quiescent
8775	mariscalis mariscalus mariscali
8776	riuuulum riuulum
8777	adington aldington
8778	engelramo ingelramo engelrano engelram engelramno
8779	sucesuri sucesori sucesure sucesura sucesuris
8780	sustentarem sustentare
8781	ierosolimitarum ierosolimitanam ierosolimitanum
8782	conscripsi conscripti
8783	mandiuil mandauil mandeuil
8784	spectis sectis
8785	dosneli doisneli
8786	prestone preston prestona
8787	seuecordia suuecordia
8788	mautalent maltalent
8789	contradicere contradiceret
8790	mandator mandato
8791	exprimendum exprimendam
8792	beluaco belnaco
8793	septimam septima
8794	obliuionem obliuione
8795	nortamtescira nortamtescire
8796	mansurum mansuram
8797	parere aparere
8798	exonienses exoniensis exoniense exoniensem
8799	falconis fulconis
8800	pankradeswike prankradiswike
8801	demonstrare demonstrari
8802	guidoni guidone guidonis
8803	conquerantur conquerebantur
8804	atelardi atelardo adelardi
8805	inmunitatibus imunitatibus
8806	branxwel branxwela
8807	gencampi guencampi
8808	wingaham wingeham wingham
8809	cerdestok cerdestoke
8810	ordinatione ordinationes ordinationem
8811	consuleret consulere
8812	legitimas legitimis legitima legitimam legitimus
8813	anotari notari anotare
8814	gratuito gratuita
8815	werkewort werkewrt
8816	randulfi randulfo radulfi ranulfi ranuulfi
8817	uidelice uidelicet
8818	antentica autentica
8819	rigsted ringsted
8820	primoribus prioribus
8821	hutona hautona
8822	gundree gundrede gundrea
8823	estbregg estbrigg
8824	orientalis orientali
8825	percepire percepise
8826	sucentorie sucentore
8827	confesa confesi concesa
8828	incipiat incipit
8829	opinionem opinione
8830	concesiones confesiones concesione concesionem concesionis
8831	croseium croleium
8832	inland inlanda
8833	balduuini balduini baldeuini
8834	banaster banastr
8835	forenses forense
8836	restituetur restituatur
8837	regulam regula
8838	conuentiono conuentione conuention conuentioni
8839	cognita cognata cognito
8840	oxcesum excesum
8841	tarentford tarenteford
8842	baptonie batonie
8843	pitindune pitindun
8844	descendat descendit descendant
8845	oswaldum oswaldus
8846	woldeham wodeham
8847	camberlenc camberlenco camberleng
8848	recognouit recongnouit recognoui
8849	redirent rediret rederent
8850	lexouiens lexouiensi
8851	mortua mortuna
8852	existimans existimant
8853	uomerem uomeres
8854	proprietatem proprietate
8855	ardenia ardena bardenia
8856	remensi remensis
8857	scribantur scribatur
8858	longabulo langabulo
8859	portionum portionem
8860	defensionem defensione
8861	wicetun wiceton
8862	contineant continent
8863	inuenirem inuenisem inuenire
8864	blacwele blacawele
8865	hopedene houedene
8866	sicerus ricerus
8867	wincendon wincedon
8868	februario februarii
8869	suplicaui suplicati suplicauit
8870	witecerce witcerce
8871	alfwinus alwinus aldwinus
8872	remoueat remouent remoueant
8873	leoministrie leoministria
8874	edificata edificate edificatam
8875	scepeia sepeia scapeia
8876	quamplurium quamplurimum
8877	subiectionibus subiectionis obiectionibus
8878	coluncis coloncis colunciis
8879	amisum amisium admisum
8880	maritagiis maritagii
8881	feudis feoudis
8882	perdentes pendentes
8883	exprimitur exprimetur
8884	adhibui adhibuit
8885	optentu obtentu optente
8886	sumoneri sumonere
8887	propensioris propensiori
8888	griseleia greseleia grimeleia
8889	edificationem reedificationem
8890	instante instanti instanter
8891	inuiis inuitis
8892	rotardo rocardo
8893	abiuraueram abiurauerat
8894	herelewino herlewino
8895	banhunta banhunte
8896	burneh burneha
8897	quitos quietos quintos
8898	usquam nusquam
8899	bulestaca bulestac
8900	bailiolo bauliolo
8901	iohanem iohanam iohane iohanes
8902	glowcest glocest gloucest
8903	wimarc wimarce winmarc wimarca
8904	plegios plegius
8905	sotindun sotindune sotindon
8906	westdena estdena
8907	auunculo auunculi
8908	rutuna ructuna
8909	cantuariensi cantuariensis cantuariensium cantuariensius
8910	clerkenewel clerkenwel clerekenewel
8911	torald toraldi toraldo
8912	uocauit locauit
8913	cenileio cemileio
8914	wodstoke wodestoke
8915	haltstede halstede
8916	copford coford
8917	solicita solicite
8918	decesores decesorem decesoris decesore
8919	loquere liquere loquele
8920	sigilatum sigilatam sigilatus
8921	uerteretur uerberetur
8922	baldewinii baldewini
8923	albermarla albemarla albarmarla
8924	edgarum elgarum
8925	honestis honestos honestus honestius honesti honestas
8926	perceptione perceptionem
8927	tantumdem tantundem
8928	hedindona hedingdona hedindon hedendona
8929	tertium tertiam testium tertius
8930	premisis remisis
8931	auredus aufredus auredum aluredus
8932	credidimus redidimus
8933	boleneia bileneia
8934	cokeford coleford
8935	mercatorum mercatorem
8936	iritari imitari iritare
8937	salops salopes salopsr
8938	incarnatiione incarnatione
8939	presumptoribus presumptionibus
8940	comuniret comunire comunicet
8941	faciem facilem
8942	comutantur comitantur
8943	sandale sandal
8944	haliwel haliwela
8945	guilermus guilelmus
8946	deuonie deuonia
8947	iuniorum iuniorem
8948	sapertonam sapertona
8949	luudouico ludouico
8950	langenore langenare
8951	remanentes remanente
8952	cuhtberti cutberti cuhtberto
8953	blodwita blodwite
8954	aumari daumari
8955	colecestria colecestra colecestriam colecestrie
8956	sentiat asentiat sentiant
8957	necesitatum necesitatem
8958	sepedieta sepedicta
8959	auxilii auxiliis auxilio auxilia
8960	karectere carectere
8961	dounheued dunheued
8962	fescano fiscano
8963	newera newerca
8964	recuperationem recuperatione
8965	ocifunt ocidunt
8966	leodegario leodegarii
8967	tornoure tornore
8968	formata firmata fermata
8969	fodiendo fodiendi
8970	brotebeia brotebeiam
8971	uiolenciam uiolentiam
8972	inpendimus inpendimur impendimus
8973	aucensis acensis augensis
8974	temeritatem temeritate
8975	peregit pepegit perexit
8976	bradenestok bradenstok
8977	gosberto osberto gosberti hosberto
8978	eadrici edrici
8979	neuburna neuburne
8980	windesaur windesour
8981	hadewisa hatewisa hadewise
8982	watrefordiensi watrefordensi
8983	glastonie glastonia
8984	eborardus ebrardus eborardum
8985	murdrum murorum
8986	tactus tractus
8987	presbiterum presibiterum
8988	presentata presentatas presentati presentate
8989	remisos remisus remisis
8990	sticeswald stikeswald
8991	meriani meriuni
8992	leiscestrie leicestrie
8993	ordinando ordinandi ordinanda
8994	infamie infamia
8995	fisuram fosuram
8996	ordmaro ordmero
8997	romesi romesei
8998	farendona farendon ferendona
8999	iusticiam iusticia iusticiar iusticias iustitiam
9000	aquilonarem aquilonalem
9001	homagiis humagiis homagii
9002	huntingdon huntindon
9003	albigni albini aubigni
9004	buinard bainard burnard
9005	reinbaldi reinaldi reinboldi rainbaldi
9006	difinitiuam difinitiua
9007	bulingtun culingtun
9008	congnouimus cognouimus
9009	docenda dicenda
9010	cognitionem conitionem cognitione
9011	arkisdena arkesdena
9012	cricelada cricelade criceladam
9013	enuremou euremou
9014	debebunt debebant
9015	capitulis capitalis capituli
9016	elapsu elapsum
9017	pulsati pulsari pulsato
9018	inferiorem inferiore
9019	galianam galinam galiana
9020	lapideam lapidea lapidem
9021	eboracensium eborascensium
9022	spoliati spoliaui
9023	saresbirias salesbirias saresbiria
9024	exequi exsequi
9025	tenedure tenedura
9026	infanckenetef infanckentef
9027	forifacture forisfacture
9028	dirigere diligere diripere
9029	exhibiturus exhibiturum exhibituros
9030	reuerencia reuerenciam reuerentia
9031	beneuolenciam beneuolencia
9032	berewicia berewicis berewica
9033	twiuertone twiuertona
9034	caresbroc karesbroc
9035	stanstede stanestede
9036	simplicem simplices simplice
9037	cilton ciltona
9038	carwelton carweltona
9039	procurationem procuratione
9040	conseserunt consenserunt conceserunt
9041	osberno osberto osberni osbern osbero
9042	iocelin iocelino gocelin iocelini
9043	miseriis misteriis mineriis
9044	alberi alberti
9045	precipimus precepimus recipimus
9046	wirkesop wirkesope
9047	statuens statuent
9048	asumptione asumptionem
9049	memoratam memorata memoratas memoratum
9050	selionis seliones selonis
9051	bercel bercele
9052	bradeweia bradeleia
9053	intendatis inpendatis
9054	marinis marines marini
9055	prudentium prudentiam prudentum
9056	obtinui obtinuit
9057	carenton barenton karenton
9058	stanrewika stanrewike
9059	firmitatis firmitates
9060	locaui locauit
9061	carucatis carucatas
9062	aldermanesbr aldermanesberi
9063	ebroica ebroia ebroicas ebroic
9064	paternitati paternitatis
9065	cerleberi cerleberia
9066	fragate ragate
9067	dextere dextera dextre
9068	peditem peditum
9069	uoluntatem uoluntate
9070	crespeis grespeis
9071	perseuerare perseuerase
9072	edelmeton edelmetona
9073	alfgari algari
9074	redacte redacto redacta
9075	shiptone sciptone
9076	berkelhernese berkelaihernese berkelhernes berkelehernese
9077	bodeltona bodelton
9078	queque quenque
9079	gudberti guberti cudberti
9080	agendo augendo
9081	presentationibus presentationis
9082	indiuiduam indiuidua
9083	filiarum filiorum
9084	erogauerint erogauerunt
9085	liberauit liberaui
9086	cudintona culintona
9087	talintona talinton
9088	uentilari uentilaria
9089	desiderantes desideranter
9090	mailard mainard
9091	danegelt danegeld
9092	hauekescirc hauekescurc hauekescerc
9093	ponaretur poneretur
9094	ramesensis ramesiensis
9095	senior seniori seniore
9096	emendare emendari
9097	fredericum fredericus
9098	gundulfo gundulfi gunulfo
9099	waliford walford
9100	bredstrate bredstrat
9101	dicant discant
9102	muriel muriele
9103	radinggis radingis
9104	hamelinum hamelinus
9105	donantes donante
9106	wetona wietona wdetona westona weltona
9107	leicest leicestr
9108	teodorici teodrici teodorico teoderici
9109	ilustris ilustri
9110	herfordensem herefordensem
9111	nititur nitatur
9112	forinseca forinseco
9113	maluerit ualuerit maluerint
9114	deuotionem deuotione
9115	desidero desiderio
9116	guerarum querarum
9117	sequentis sequentes sequenti
9118	quietis quietus quietos quietius quieti quietas quietes
9119	pistrini pistrino
9120	denuntiatione denunciationem renuntiationem renuntiatione
9121	angerum angerus
9122	hundintun hundinctun
9123	tornehil tornhil
9124	maiestati maiestate maiestatis
9125	permitente permitent
9126	firmaui firmauit
9127	arcenci arcenc
9128	filiorumque filiarumque
9129	muntforte muntfort
9130	teintone teinton peintone teintona
9131	tauestoc tauistoc
9132	bendengges bendenges
9133	elwardum edwardum elwardus
9134	dicinton wicinton
9135	turgoto turgoti
9136	nortamanorum nortmanorum
9137	tonebruge tunebruge
9138	exhibitas exhibitam exhibitis exhibita
9139	eboraciscira eboracscira eboracisira eboraciscire
9140	apesburc hapesburc
9141	derintonam derintona
9142	deuoti deuotis deuotio
9143	reuocemus reuocamus
9144	inmortalitatis imortalitatis
9145	confirmaueramus confirmaueram
9146	satisfaciendum satisfaciendo
9147	contentionibus contentionis conuentionibus
9148	presumserit presumpserit
9149	amiserint amiserant amiserit
9150	capiebat cupiebat
9151	audomar audomari audomaro
9152	unitingi uniting
9153	cedere acedere
9154	neminem nemine
9155	fernhul fernhil
9156	uilelmo guilelmo wilelmo
9157	gunderuila gundeuila
9158	monketona monketon
9159	estate estgate
9160	presentique presentisque
9161	molere moleret molerez
9162	destinauerant destinauerat
9163	rectitudinum rectitudinem
9164	posedise posediset
9165	reinelmo reinelmi
9166	puninges suninges
9167	uenator uenatori uenatore
9168	anketel asketel anketil
9169	pontificum pontificem
9170	iustini tustini
9171	caueli cauelai
9172	scripturam scriptura
9173	haraldo heraldo haroldo araldo haraldi
9174	uestiendum uestiendam
9175	infirmitatem infirmitate
9176	histona ristona hiltona listona
9177	bradwele bradele
9178	gospatricii gospatrici
9179	suficienter suficientem
9180	quencunque quemcunque quecunque
9181	malerb malerbe
9182	paagio panagio pasagio
9183	tiringtona tirintona diringtona
9184	arowasie aroasie
9185	presenciam presentiam presencia
9186	preceptor preceptore precepto precentor
9187	leuelanda leueland
9188	pruduma prudume prudum
9189	uiduate uiduata
9190	habitant habitent
9191	roberi roberti
9192	mancipari mancipare mancipati
9193	grimsbi grimesbi
9194	diligatis diligitis
9195	wanenting waneting
9196	glestoniensis glastoniensis
9197	poterne potern paterne poterna
9198	tutela tutelam
9199	erigantur exigantur
9200	sanitas sagitas
9201	wigenhal wigenhale wigehal
9202	redueriis reueriis reudueriis retueriis redueris
9203	superiorem superiores superiore supriorem
9204	resignaui resignauit
9205	langueland langeland
9206	tueamur tueatur
9207	wlauest wluest
9208	tirnescoh tirnesco
9209	santio sanctio
9210	arundelo arundeli arundel arundela
9211	roborare roboraret roborari
9212	cantebrugiescira cantebriggescira cantebregescira cantebruggescira
9213	rouecestrie rouecestre rouecestria
9214	elwino elfwino
9215	eclesiastico eclesiastici eclesiastice eclesiastica
9216	alemano alemani
9217	nortonam nortona mortonam
9218	lengedic langedic
9219	turbariam turbaria turberiam
9220	molestentur molestetur
9221	tesauris tesaurio tesauros tesaurie tesaurius
9222	pensioni pensionis pensione
9223	locauerit uocauerit
9224	walingefordia walengefordia
9225	silkestun silkeston
9226	cuniculis curiculis
9227	ulingewike ulingwike
9228	limberg limberga
9229	latronum patronum latronem
9230	boisel boisdel
9231	aderescere adcrescere
9232	penetencia penitencia
9233	rohaisa rohaisia rohaise
9234	druual druuale
9235	indiciis iudiciis induciis
9236	galienus alienus
9237	grantebruge grentebruge
9238	sexburge sexburga
9239	confirmemus confirmamus
9240	obedientes obedientis obedienter
9241	londoneas londonias
9242	eiusbem eiusdem
9243	precipiam precipuam precipias recipiam
9244	netiltona neteltona
9245	ualeant ualent ualeat
9246	walescroft walecroft
9247	pietauensi pictauensi
9248	ualuiniis ualoiniis
9249	crofti croftis
9250	bingeham ingeham wingeham hingeham
9251	wausingham walsingham
9252	altera alteram
9253	walengefort walengefor walengeford
9254	mentingas mentingis
9255	brotona brotone broctona bretona
9256	expensas expensa expensam expensis
9257	teneri tenerai
9258	rainerus reinerus mainerus
9259	guuarinus guarinus
9260	hostiensis ostiensis hostiensi
9261	batrices patrices
9262	westmost westmust
9263	confederatio confederatione
9264	ebretonam euretonam
9265	calidum calidam
9266	optimum optimus
9267	marton martona
9268	windleshor windlesor windleshora windeshor
9269	wapentacus wapentacis
9270	suique suisque sumique
9271	trencebise trencebisa
9272	incarnato incarnati
9273	hiberti huberti wiberti
9274	tetinga tetinge
9275	renunciase renuntiase
9276	muneketun muneketon muneketune munecetun
9277	beleuila beteuila beleuilam bereuila
9278	pereniter perheniter
9279	aduocationis aduocationibus
9280	scotowe scotore
9281	curebat carebat curebant
9282	petere peteret
9283	beltesfordia beltesfordie
9284	witewic winewic
9285	edwardus edwardum eadwardus elwardus
9286	tactis tractis
9287	reignero reinero
9288	difublato defublato difubulato
9289	fosasto fosato
9290	wituila watuila
9291	substituet substituent
9292	oseneie oseneia osenei
9293	comiso comisio
9294	adicimus dicimus adiecimus
9295	inuentionem intentionem
9296	dorkcestria dorkecestria
9297	coroborabo coroborato
9298	redetis redatis
9299	raimbaldi rainbaldi
9300	eboracsira eboracira eboracsiria eboracscira eboracisira eboracshira
9301	demando demanda
9302	humfridus humfredus umfridus hunfridus humfridum
9303	comprobare comprobase
9304	cumbrei cumbrai
9305	paniagii panagii
9306	captis capitis
9307	habente habent habentes habentem habende
9308	augmenti augmento
9309	alienatas alienatus alienata
9310	scitebroc scitebrock
9311	retinens retinent
9312	frogeri frogero rogeri frogerii
9313	ascerum ascerus
9314	sauigniensibus sauigniensis
9315	manleuila maneuila mandeuila
9316	dimisione diuisione
9317	ademptam adeptam
9318	adelidi adelidis adelide adelida adelini
9319	exaudiui exaudiuit exaudiri
9320	incomoda incomodo
9321	necesarios necesario necesariis necesaries necesarias
9322	niewecierce niewecirce
9323	faldigwrd faldigword
9324	wudestok wudestoc wudestock wodestok
9325	meaque meamque
9326	adiacenciis adiacentiis
9327	giralmo giraldo
9328	quatenus quatinus
9329	croperia croperi
9330	cenobio cenobii
9331	iminere itinere iminuere
9332	dixerunt dixerint
9333	steuecewrd steuecewrda
9334	debemus debeamus
9335	septentrionalem septentrionem septemtrionalem septentrionalis septentrionali
9336	goisfredo gosfredo goisfrido goifredo
9337	kirkestedam kirkesteda
9338	nonagesimi nonagesimo
9339	rouelueston roulueston
9340	sponsam sponsa
9341	donate donante
9342	eligitur eligatur exigitur
9343	frontis fontis
9344	destinatas destinatis
9345	matresdone matesdone
9346	recepturus recepturum
9347	walensis welensis walenses walensi
9348	fosardo fosard
9349	pertinuerunt pertinuerint
9350	norburna notburna
9351	deferendam deferendum
9352	erlicun herlicun
9353	pertingentem pertinentem
9354	ailwin ailwini ailwino
9355	patruus paruus
9356	adquisierim adquisierit
9357	ramesbir ramesbiri ramesbire
9358	torcleraria torclearia
9359	aliquatinus aliquatenus
9360	exuperii exsuperii
9361	lauentuna lauentona
9362	ornatione oratione
9363	consentanium consentaneum
9364	heremite heremita
9365	sudwerka sudwerca sutwerka
9366	witelela witeleia witewela
9367	asignem asignet asignes
9368	windegate windgate
9369	sulimitati sublimitati
