Word1	Word2	Similarity
sanctionem	sanctione	0.9
presbiter	presbiteri	0.9
intemerata	intemerato	0.9
dignitatis	dignitates	0.9
oblatione	oblationes	0.9
instanciam	instantiam	0.9
ceterisue	ceterisque	0.9
prescripte	prescripto	0.9
prescripte	prescripta	0.9
inferiore	inferiorem	0.9
particulam	particula	0.9
quacumque	quascumque	0.9
orientali	orientalis	0.9
examinatio	examinatis	0.9
extiterint	extiterant	0.9
redemptori	redemptor	0.9
adiacentes	adiacentem	0.9
adiacentes	adiacente	0.9
propositum	prepositum	0.9
extiterint	extiterunt	0.9
extiterint	extiterit	0.9
deducantur	reducantur	0.9
computetur	comutetur	0.9
institutis	institutio	0.9
institutis	institutus	0.9
preposito	prepositos	0.9
prescripte	prescripti	0.9
quacunque	quamcunque	0.9
pontificis	pontifices	0.9
particulam	particulas	0.9
pontificis	pontifici	0.9
specialius	specialis	0.9
sacramenta	sacramento	0.9
oblationem	oblatione	0.9
oblationem	oblationes	0.9
potestatis	potestates	0.9
kingestone	kingestune	0.9
kingestone	kingeston	0.9
prenotatum	prenotatam	0.9
calumpnia	calumpniam	0.9
huntendune	huntendone	0.9
concordia	concordiam	0.9
desideriis	desiderii	0.9
pontifice	pontifices	0.9
constitui	constituit	0.9
petentibus	patentibus	0.9
facultates	facultatem	0.9
terminatam	terminatum	0.9
bradeford	bradeforda	0.9
inuiolatum	inuiolatam	0.9
donationem	donationes	0.9
donationem	donatione	0.9
petentibus	potentibus	0.9
beneficii	beneficiis	0.9
inuiolata	inuiolatam	0.9
iudiciarie	iudiciaria	0.9
temporali	temporalis	0.9
potestates	potestate	0.9
potestates	potestatis	0.9
penitencia	penitentia	0.9
patrocinio	patrocinia	0.9
confirmare	confirmari	0.9
facultates	facultatis	0.9
uoluntati	uoluntatis	0.9
benedictum	benedictus	0.9
prioribus	primoribus	0.9
qualitate	qualitatem	0.9
confirmant	confirmat	0.9
parentibus	patentibus	0.9
permanere	permaneret	0.9
residente	presidente	0.9
residente	residentes	0.9
adquisiuit	adquisiui	0.9
adquisiuit	acquisiuit	0.9
bradeforda	bradeford	0.9
temporalia	temporalis	0.9
intemerate	intemerata	0.9
intemerate	intemerato	0.9
supradicte	supradicti	0.9
supradicte	supradicto	0.9
supradicte	supradicta	0.9
potestates	potestatem	0.9
superioris	superiori	0.9
religiosis	religiosi	0.9
uetustate	uetustatem	0.9
baldwinus	baldewinus	0.9
prescripta	prescripti	0.9
prescripta	prescripte	0.9
maledicti	maledictio	0.9
prescripta	prescripto	0.9
dignitatem	dignitatum	0.9
dignitatem	dignitates	0.9
diuisiones	diuisionem	0.9
baldewinus	baldwinus	0.9
dignitatem	dignitate	0.9
penitentia	penitentie	0.9
plurimorum	plurimarum	0.9
largiflua	largifluam	0.9
interdico	interdicto	0.9
penitentia	penitencia	0.9
computatur	computetur	0.9
consecrata	consecrate	0.9
habeatque	habeantque	0.9
examinatis	examinatio	0.9
apostolico	apostolica	0.9
apostolico	apostolici	0.9
apostolico	apostolice	0.9
custodiunt	custodiant	0.9
laudabilis	laudabili	0.9
religiosis	religionis	0.9
imposterum	inposterum	0.9
habeantque	habeatque	0.9
potestatem	potestates	0.9
potestatem	potestate	0.9
prefatorum	prelatorum	0.9
prefatorum	prefatarum	0.9
temporali	temporalia	0.9
religione	religionem	0.9
religiosam	religiosa	0.9
testimonii	testimonio	0.9
patrimonio	patrimonii	0.9
priuilegii	priuilegio	0.9
frequentes	frequenter	0.9
temporalem	temporale	0.9
sacerdoti	sacerdotis	0.9
extiterant	extiterunt	0.9
extiterant	extiterint	0.9
extiterant	extiterat	0.9
apostolice	apostolici	0.9
obliuionis	obliuioni	0.9
apostolice	apostolico	0.9
apostolice	apostolica	0.9
quocunque	quodcunque	0.9
seruituti	seruitutis	0.9
instantis	instantius	0.9
presentiam	presentia	0.9
libertatum	libertatem	0.9
apostolica	apostolico	0.9
diligenti	diligentia	0.9
quecumque	quemcumque	0.9
apostolica	apostolici	0.9
exactioni	exactionis	0.9
infangene	infangenes	0.9
studuerit	studuerint	0.9
orientale	orientalem	0.9
inuiolatam	inuiolata	0.9
magestatis	maiestatis	0.9
contigeret	contigerit	0.9
inuasione	inuasionem	0.9
conscripta	conscripti	0.9
instinctu	instinctus	0.9
pontifici	pontificis	0.9
sententiam	sententia	0.9
degentibus	legentibus	0.9
temporalis	temporalia	0.9
temporalis	temporali	0.9
temporale	temporalem	0.9
presentiam	presentium	0.9
apostolica	apostolice	0.9
testimonio	testimonii	0.9
gentricis	genitricis	0.9
kingestun	kingestune	0.9
constituit	constitui	0.9
facultatem	facultates	0.9
exequendi	exequendis	0.9
prenotatam	prenotatum	0.9
comutetur	computetur	0.9
prenotatam	prenotata	0.9
constituit	constituat	0.9
precedente	precedenti	0.9
precedenti	precedente	0.9
iherusalem	ierusalem	0.9
contigerit	contigeret	0.9
instantia	instantiam	0.9
religionem	religione	0.9
oblationes	oblationem	0.9
reuocetur	reuocentur	0.9
brancestr	brancestre	0.9
conspectu	conspectum	0.9
supradicti	supradicte	0.9
patrocinia	patrocinio	0.9
monasteria	monasterio	0.9
monasteria	monasterii	0.9
optulerunt	obtulerunt	0.9
diligentia	diligenti	0.9
contulerit	contulerat	0.9
prefatarum	prefatorum	0.9
supradicto	supradicte	0.9
utilitati	utilitatis	0.9
comitatuum	comitatum	0.9
supradicto	supradicta	0.9
supradicto	supradicti	0.9
gentricis	genetricis	0.9
priuilegii	priuilegia	0.9
supradicti	supradicta	0.9
orientalem	orientale	0.9
ceterisque	ceterisue	0.9
exequendis	exequendi	0.9
instantiam	instantia	0.9
constituto	constituta	0.9
presidente	residente	0.9
confirmata	confirmato	0.9
pertinente	pertinent	0.9
exactiones	exactionis	0.9
instantiam	instanciam	0.9
adquisitas	adquisitam	0.9
exactiones	exactione	0.9
libertatis	libertati	0.9
libertatis	libertates	0.9
societatem	societate	0.9
seruitutis	seruituti	0.9
quodcunque	quocunque	0.9
adquisitas	adquisita	0.9
constituat	constituit	0.9
seruitute	seruitutem	0.9
iudiciaria	iudiciarie	0.9
inposterum	imposterum	0.9
brancestre	brancestr	0.9
requireret	requirere	0.9
benedicti	benedictio	0.9
quocumque	quoscumque	0.9
defendere	defenderet	0.9
quemcunque	quamcunque	0.9
pastoralis	pastorali	0.9
quocumque	quodcumque	0.9
perueniant	perueniat	0.9
trinitati	trinitatis	0.9
utilitate	utilitatem	0.9
quemcunque	quemcumque	0.9
quemcunque	quecunque	0.9
interdicto	interdico	0.9
interdicto	interdicta	0.9
beneficiis	beneficii	0.9
confirmata	confirmat	0.9
prepositi	prepositis	0.9
exstiterit	extiterit	0.9
frequenter	frequentes	0.9
adquisitam	adquisitas	0.9
elemosinas	elemosinam	0.9
elemosinas	elemosinis	0.9
adquisitam	adquisita	0.9
pontifices	pontifice	0.9
discipline	disciplina	0.9
prelatorum	prefatorum	0.9
inuiolatam	inuiolatum	0.9
genitricis	genitrici	0.9
genitricis	gentricis	0.9
specialis	specialius	0.9
genitricis	genetricis	0.9
procinctu	procinctum	0.9
monimentis	munimentis	0.9
huntendone	huntendune	0.9
pontifices	pontificis	0.9
aquilonari	aquilonali	0.9
confirmari	confirmaui	0.9
kingeston	kingestone	0.9
confirmari	confirmare	0.9
constituto	constituo	0.9
concedendo	concedenda	0.9
constituto	constituti	0.9
quodcunque	quodcumque	0.9
firmitatem	firmitate	0.9
obliuionem	obliuione	0.9
instinctus	instinctu	0.9
desiderii	desideriis	0.9
utilitatis	utilitati	0.9
elemosinam	elemosinas	0.9
institutio	institutis	0.9
reducantur	deducantur	0.9
existentes	existentem	0.9
clementiam	clementia	0.9
uoluntate	uoluntatem	0.9
supradicti	supradicto	0.9
transactis	transacti	0.9
religiosa	religiosam	0.9
firmitate	firmitatem	0.9
confirmato	confirmata	0.9
trinitatis	trinitati	0.9
pertineat	pertinebat	0.9
laudabilem	laudabile	0.9
aquilonali	aquilonari	0.9
obliuione	obliuionem	0.9
confirmato	confirmat	0.9
uoluntatem	uoluntate	0.9
obediencie	obediencia	0.9
quodcumque	quodcunque	0.9
obediencie	obedientie	0.9
patrimonia	patrimonii	0.9
donationes	donatione	0.9
patrimonia	patrimonio	0.9
quodcumque	quoscumque	0.9
patentibus	petentibus	0.9
prepositos	preposito	0.9
suscipiat	suscipiant	0.9
dignitate	dignitatem	0.9
donationes	donationem	0.9
extiterit	exstiterit	0.9
deuotione	deuotionem	0.9
saluatoris	saluatori	0.9
quodcumque	quocumque	0.9
dignitate	dignitates	0.9
kingestune	kingestone	0.9
extiterit	extiterint	0.9
quamcunque	quemcunque	0.9
quamcunque	quacunque	0.9
constituo	constituto	0.9
patentibus	potentibus	0.9
patentibus	parentibus	0.9
acquisiuit	adquisiuit	0.9
adquisiui	adquisiuit	0.9
libertati	libertatis	0.9
monasterio	monasteria	0.9
apostolici	apostolice	0.9
sapientium	sapientum	0.9
obedientia	obedientie	0.9
qualitatem	qualitate	0.9
obedientia	obediencia	0.9
quoscumque	quocumque	0.9
quoscumque	quascumque	0.9
quoscumque	quodcumque	0.9
prescripto	prescripti	0.9
sacramento	sacramenta	0.9
interdicta	interdicto	0.9
custodiant	custodiat	0.9
permaneant	permanent	0.9
permaneant	permaneat	0.9
conspectum	conspectu	0.9
transacti	transactis	0.9
benedicto	benedictio	0.9
testamento	testamenti	0.9
infangenes	infangene	0.9
donationes	donationis	0.9
concederem	concedere	0.9
extiterunt	extiterant	0.9
obtulerunt	optulerunt	0.9
prepositos	prepositis	0.9
prepositos	prepositus	0.9
prepositus	prepositis	0.9
prepositus	prepositos	0.9
prepositus	prepositum	0.9
extiterunt	extiterint	0.9
dignitatum	dignitatem	0.9
adiacentem	adiacente	0.9
apostolici	apostolica	0.9
procinctum	procinctu	0.9
apostolici	apostolico	0.9
adiacentem	adiacentes	0.9
seruitutem	seruitute	0.9
prenotata	prenotatam	0.9
prepositis	prepositos	0.9
supradicta	supradicto	0.9
uoluntatis	uoluntati	0.9
donationi	donationis	0.9
ierusalem	iherusalem	0.9
conflictu	conflictus	0.9
conscripsi	conscripti	0.9
presbitero	presbiteri	0.9
prepositis	prepositi	0.9
supradicta	supradicte	0.9
monasterio	monasterii	0.9
libertate	libertatem	0.9
libertate	libertates	0.9
adquisita	adquisitam	0.9
exactionis	exactioni	0.9
exactionis	exactiones	0.9
presbitero	presbiter	0.9
recepturum	recepturus	0.9
adquisita	adquisitas	0.9
prepositis	prepositus	0.9
kingestune	kingestun	0.9
oblationes	oblatione	0.9
corporali	corporalis	0.9
uetustatem	uetustate	0.9
donationis	donationi	0.9
donatione	donationem	0.9
sententia	sententiam	0.9
donatione	donationes	0.9
donationis	donationes	0.9
inuasionem	inuasione	0.9
perueniat	perueniant	0.9
legentibus	degentibus	0.9
custodiat	custodiant	0.9
supradicta	supradicti	0.9
primoribus	prioribus	0.9
permaneat	permanet	0.8888888888888888
famulatum	famulatui	0.8888888888888888
eadwardum	eadwardus	0.8888888888888888
eadwardum	edwardum	0.8888888888888888
perpetuas	perpetuam	0.8888888888888888
edmundum	eadmundum	0.8888888888888888
eadmundum	eadmundus	0.8888888888888888
permaneat	permanent	0.8888888888888888
eadmundum	edmundum	0.8888888888888888
uniuersus	uniuersum	0.8888888888888888
sepultura	sepulture	0.8888888888888888
ubicunque	ubicumque	0.8888888888888888
uniuersus	uniuersas	0.8888888888888888
extiterat	extiterit	0.8888888888888888
ministris	ministros	0.8888888888888888
perpetuas	perpetua	0.8888888888888888
doctrina	doctrinam	0.8888888888888888
proueniat	prouenit	0.8888888888888888
midelton	mideltone	0.8888888888888888
meorumque	eorumque	0.8888888888888888
subiecti	subiectis	0.8888888888888888
deleantur	deleatur	0.8888888888888888
sacerdote	sacerdoti	0.8888888888888888
nominatur	nominatum	0.8888888888888888
subueniat	subuenit	0.8888888888888888
ministris	ministri	0.8888888888888888
ministris	sinistris	0.8888888888888888
lundonia	lundoniam	0.8888888888888888
exercitus	exercitu	0.8888888888888888
presentis	presenti	0.8888888888888888
presentis	presentes	0.8888888888888888
presentis	presentie	0.8888888888888888
scriptura	scripture	0.8888888888888888
presentis	presentia	0.8888888888888888
uniuersi	uniuersis	0.8888888888888888
nominatur	dominatur	0.8888888888888888
uniuersas	uniuersa	0.8888888888888888
uniuersas	uniuersam	0.8888888888888888
consistat	consistit	0.8888888888888888
uindictam	uindicta	0.8888888888888888
uniuersus	uniuersis	0.8888888888888888
custodiat	custodia	0.8888888888888888
dominicam	dominica	0.8888888888888888
facientes	faciente	0.8888888888888888
gloriosum	gloriosus	0.8888888888888888
dominicam	dominicas	0.8888888888888888
miseriis	misteriis	0.8888888888888888
uniuersas	uniuersos	0.8888888888888888
trinitate	trinitati	0.8888888888888888
seruiciis	seruitiis	0.8888888888888888
lundoniam	londoniam	0.8888888888888888
dignitate	dignitati	0.8888888888888888
lundoniam	lundonia	0.8888888888888888
subiacent	subiacet	0.8888888888888888
subiacent	subiaceat	0.8888888888888888
mansionis	mansiones	0.8888888888888888
tradendum	tradendam	0.8888888888888888
ministro	ministros	0.8888888888888888
uersutia	uersutias	0.8888888888888888
hereford	hereforda	0.8888888888888888
procurari	procuraui	0.8888888888888888
exerceat	exerceant	0.8888888888888888
instanter	instante	0.8888888888888888
nominata	nominatas	0.8888888888888888
sancteque	sanctoque	0.8888888888888888
temporali	temporale	0.8888888888888888
sancteque	sanctique	0.8888888888888888
scripture	scriptura	0.8888888888888888
canonica	canonicam	0.8888888888888888
acquisita	adquisita	0.8888888888888888
principio	principi	0.8888888888888888
districte	districti	0.8888888888888888
impendere	inpendere	0.8888888888888888
uniuersus	uniuersos	0.8888888888888888
eorumque	meorumque	0.8888888888888888
nominata	nominatam	0.8888888888888888
custodiat	custodiam	0.8888888888888888
sacrilega	sacrilego	0.8888888888888888
clementer	clementem	0.8888888888888888
perpetuas	perpetuis	0.8888888888888888
uideantur	uideatur	0.8888888888888888
uideantur	uidentur	0.8888888888888888
districte	districto	0.8888888888888888
districte	districta	0.8888888888888888
emendando	emendanda	0.8888888888888888
uniuersas	uniuersis	0.8888888888888888
principio	principis	0.8888888888888888
roluestun	rolueston	0.8888888888888888
rodbertus	rotbertus	0.8888888888888888
uoluntati	uoluntate	0.8888888888888888
rodbertus	robertus	0.8888888888888888
uniuersas	uniuersus	0.8888888888888888
beneficii	beneficia	0.8888888888888888
gloriosus	gloriosum	0.8888888888888888
custodiat	custodit	0.8888888888888888
consistit	consistat	0.8888888888888888
principe	principes	0.8888888888888888
precepti	preceptis	0.8888888888888888
dominicam	dominicum	0.8888888888888888
orationes	orationis	0.8888888888888888
subuenit	subueniat	0.8888888888888888
nostreque	nostrique	0.8888888888888888
cimiteria	cimiterio	0.8888888888888888
conuentio	contentio	0.8888888888888888
scribatur	scribitur	0.8888888888888888
conuentio	consentio	0.8888888888888888
extiterit	extiterat	0.8888888888888888
quemlibet	quelibet	0.8888888888888888
quemlibet	quamlibet	0.8888888888888888
constituo	constitui	0.8888888888888888
continet	continent	0.8888888888888888
karitatis	caritatis	0.8888888888888888
religiosa	religioso	0.8888888888888888
religiosa	religiosi	0.8888888888888888
religiosa	religiose	0.8888888888888888
predictis	predictos	0.8888888888888888
predictis	predicti	0.8888888888888888
donationi	donatione	0.8888888888888888
conuentus	conuentui	0.8888888888888888
inferiore	inferiori	0.8888888888888888
conuentus	contentus	0.8888888888888888
cuicumque	quicumque	0.8888888888888888
carucatam	carucatas	0.8888888888888888
cuicumque	cuicunque	0.8888888888888888
weardwite	wardwite	0.8888888888888888
uoluerunt	uoluerint	0.8888888888888888
sanguine	sanguinem	0.8888888888888888
uoluntate	uoluntati	0.8888888888888888
sententia	sentencia	0.8888888888888888
sententia	sententie	0.8888888888888888
licenciam	licencia	0.8888888888888888
licenciam	licentiam	0.8888888888888888
nostreque	nostraque	0.8888888888888888
secularem	seculares	0.8888888888888888
uenerande	ueneranda	0.8888888888888888
conuentus	conuentu	0.8888888888888888
predictis	predictus	0.8888888888888888
predictis	predictas	0.8888888888888888
predicto	predictos	0.8888888888888888
prioratu	prioratum	0.8888888888888888
dignitati	dignitate	0.8888888888888888
construxi	construi	0.8888888888888888
districti	districto	0.8888888888888888
nominatum	nominatim	0.8888888888888888
nominatum	nominatam	0.8888888888888888
nominatum	nominatur	0.8888888888888888
districti	districte	0.8888888888888888
potentiam	potentia	0.8888888888888888
districti	districta	0.8888888888888888
superiori	superiore	0.8888888888888888
presente	presentem	0.8888888888888888
predicta	predictas	0.8888888888888888
presente	presentes	0.8888888888888888
presente	presentie	0.8888888888888888
pertinent	pertineat	0.8888888888888888
emptionis	emptiones	0.8888888888888888
profectu	profectum	0.8888888888888888
uniuersa	uniuersas	0.8888888888888888
gaudenter	gaudentes	0.8888888888888888
omnimoda	omnimodam	0.8888888888888888
uniuersa	uniuersam	0.8888888888888888
sanctoque	sancteque	0.8888888888888888
sanctoque	sanctique	0.8888888888888888
impendant	impendat	0.8888888888888888
tenentes	tendentes	0.8888888888888888
clementi	clementia	0.8888888888888888
benedicto	benedicti	0.8888888888888888
clementi	clementie	0.8888888888888888
speciali	specialis	0.8888888888888888
nostraque	nostreque	0.8888888888888888
nostraque	nostrique	0.8888888888888888
canonicam	canonica	0.8888888888888888
benedicto	benedicte	0.8888888888888888
habeatur	habeantur	0.8888888888888888
desistere	resistere	0.8888888888888888
restituit	restitui	0.8888888888888888
quicunque	quicumque	0.8888888888888888
instante	instanter	0.8888888888888888
prepositi	propositi	0.8888888888888888
prepositi	preposito	0.8888888888888888
inferiori	interiori	0.8888888888888888
inferiori	inferiore	0.8888888888888888
misteriis	miseriis	0.8888888888888888
scribitur	scribatur	0.8888888888888888
concordie	concordia	0.8888888888888888
mideltune	mideltone	0.8888888888888888
composuit	conposuit	0.8888888888888888
composuit	composui	0.8888888888888888
predicti	predictis	0.8888888888888888
cantuarii	cantuarie	0.8888888888888888
reliquias	reliquiis	0.8888888888888888
reliquias	reliquis	0.8888888888888888
uersutias	uersutia	0.8888888888888888
subiectus	subiectis	0.8888888888888888
tresdecim	tredecim	0.8888888888888888
consensu	consensum	0.8888888888888888
existere	existerem	0.8888888888888888
prouenit	proueniat	0.8888888888888888
comitatu	comitatum	0.8888888888888888
comitatu	comitatus	0.8888888888888888
consensu	consensus	0.8888888888888888
inpendere	impendere	0.8888888888888888
manifesta	manifesto	0.8888888888888888
blodwite	blodewite	0.8888888888888888
manifesta	manifeste	0.8888888888888888
trinitati	trinitate	0.8888888888888888
seruitute	seruituti	0.8888888888888888
secularis	secularia	0.8888888888888888
secularis	seculares	0.8888888888888888
secularis	seculari	0.8888888888888888
quicunque	cuicunque	0.8888888888888888
quicunque	quecunque	0.8888888888888888
deleatur	deleantur	0.8888888888888888
quicunque	quocunque	0.8888888888888888
religioso	religiosa	0.8888888888888888
religioso	religiosi	0.8888888888888888
religioso	religiose	0.8888888888888888
quocunque	quecunque	0.8888888888888888
portionem	portiones	0.8888888888888888
portionem	portione	0.8888888888888888
respectus	respectu	0.8888888888888888
quoslibet	quolibet	0.8888888888888888
quoslibet	quodlibet	0.8888888888888888
potuerint	potuerit	0.8888888888888888
potuerint	potuerunt	0.8888888888888888
subiacet	subiacent	0.8888888888888888
subiacet	subiaceat	0.8888888888888888
seruitii	seruitiis	0.8888888888888888
utilitati	utilitate	0.8888888888888888
quocunque	quicunque	0.8888888888888888
uidentur	uideantur	0.8888888888888888
quocunque	quacunque	0.8888888888888888
roboratur	roboratus	0.8888888888888888
quicunque	quacunque	0.8888888888888888
tredecim	tresdecim	0.8888888888888888
dampnatus	dampnamus	0.8888888888888888
dampnatus	damnatus	0.8888888888888888
seruantur	seruatur	0.8888888888888888
pontifici	pontifice	0.8888888888888888
roboratur	roboratum	0.8888888888888888
quocunque	quocumque	0.8888888888888888
quamlibet	quemlibet	0.8888888888888888
quamlibet	qualibet	0.8888888888888888
homnibus	hominibus	0.8888888888888888
exactioni	exactione	0.8888888888888888
lincolnia	lincolia	0.8888888888888888
tendentes	tenentes	0.8888888888888888
pertinent	pertinens	0.8888888888888888
pertinent	pertinet	0.8888888888888888
predicta	predictam	0.8888888888888888
condigna	condignam	0.8888888888888888
agelricus	egelricus	0.8888888888888888
exercitu	exercitus	0.8888888888888888
resistere	desistere	0.8888888888888888
potuerunt	potuerint	0.8888888888888888
potuerunt	poterunt	0.8888888888888888
apostolum	apostolus	0.8888888888888888
seruatur	seruantur	0.8888888888888888
seculares	secularis	0.8888888888888888
seculares	secularem	0.8888888888888888
puniendus	puniendum	0.8888888888888888
uentilata	uentilate	0.8888888888888888
roboratum	roboratus	0.8888888888888888
roboratum	roboratur	0.8888888888888888
canonicis	canonicos	0.8888888888888888
canonicis	canonici	0.8888888888888888
principi	principis	0.8888888888888888
principi	principio	0.8888888888888888
cautionem	cautione	0.8888888888888888
nominatim	nominatum	0.8888888888888888
nominatim	nominatam	0.8888888888888888
ciuitatem	ciuitate	0.8888888888888888
extraneis	extraneus	0.8888888888888888
extraneis	extranei	0.8888888888888888
habuerunt	habuerint	0.8888888888888888
sinistris	ministris	0.8888888888888888
episcopos	episcopo	0.8888888888888888
canonicos	canonicis	0.8888888888888888
episcopos	episcopis	0.8888888888888888
episcopos	episcopus	0.8888888888888888
edmundus	eadmundus	0.8888888888888888
nominibus	hominibus	0.8888888888888888
nominatim	nominati	0.8888888888888888
uidebitur	uidebatur	0.8888888888888888
adiacent	adiacenti	0.8888888888888888
adiacent	adiacente	0.8888888888888888
gaudentes	gaudenter	0.8888888888888888
ministros	ministris	0.8888888888888888
adiacenti	adiacent	0.8888888888888888
defuncti	defunctis	0.8888888888888888
adiacenti	adiacente	0.8888888888888888
sepulture	sepultura	0.8888888888888888
mansionem	mansionum	0.8888888888888888
mansionem	mansiones	0.8888888888888888
concordia	concordie	0.8888888888888888
perpetuam	perpetua	0.8888888888888888
perpetuam	perpetuas	0.8888888888888888
perpetuam	perpetuum	0.8888888888888888
preposito	prepositi	0.8888888888888888
preposito	proposito	0.8888888888888888
prouincie	prouincia	0.8888888888888888
orientali	orientale	0.8888888888888888
desistant	desistat	0.8888888888888888
seculari	secularis	0.8888888888888888
seculari	secularia	0.8888888888888888
laudabili	laudabile	0.8888888888888888
generalis	generali	0.8888888888888888
nominatas	nominatam	0.8888888888888888
nominatas	nominata	0.8888888888888888
ministros	ministro	0.8888888888888888
famulatui	famulatum	0.8888888888888888
presentem	presentes	0.8888888888888888
presentem	presente	0.8888888888888888
uictoria	uictoriam	0.8888888888888888
disposui	disposuit	0.8888888888888888
permanens	permanent	0.8888888888888888
uictoriam	uictoria	0.8888888888888888
recipiat	recipiant	0.8888888888888888
aquilonem	aquilone	0.8888888888888888
introitum	introitus	0.8888888888888888
elegerit	elegerint	0.8888888888888888
rationis	orationis	0.8888888888888888
emptiones	emptione	0.8888888888888888
adiacente	adiacenti	0.8888888888888888
episcopis	episcopus	0.8888888888888888
iusticia	iusticiam	0.8888888888888888
custodite	custodie	0.8888888888888888
custodite	custodit	0.8888888888888888
custodite	custodire	0.8888888888888888
permanent	permaneat	0.8888888888888888
permanent	permanet	0.8888888888888888
permanent	permanens	0.8888888888888888
stabilita	stabilia	0.8888888888888888
conuentu	conuentui	0.8888888888888888
episcopum	episcopus	0.8888888888888888
adiacente	adiacent	0.8888888888888888
conuentu	conuentus	0.8888888888888888
qualiter	equaliter	0.8888888888888888
presenti	presentis	0.8888888888888888
presenti	presentie	0.8888888888888888
antedicto	antedicta	0.8888888888888888
ueneranda	uenerande	0.8888888888888888
uoluerint	uoluerunt	0.8888888888888888
principis	principes	0.8888888888888888
benedicte	benedicto	0.8888888888888888
benedicte	benedicti	0.8888888888888888
spontanea	spontanee	0.8888888888888888
glastonia	glastonie	0.8888888888888888
principis	principio	0.8888888888888888
principis	principi	0.8888888888888888
dominicum	dominicam	0.8888888888888888
eadmundus	edmundus	0.8888888888888888
dominicum	dominium	0.8888888888888888
conposuit	composuit	0.8888888888888888
contentio	conuentio	0.8888888888888888
contentio	consentio	0.8888888888888888
uoluerint	uoluerit	0.8888888888888888
eadmundus	eadmundum	0.8888888888888888
presenti	presentia	0.8888888888888888
episcopis	episcopi	0.8888888888888888
emptiones	emptionis	0.8888888888888888
episcopis	episcopos	0.8888888888888888
sanctarum	sanctorum	0.8888888888888888
roboratus	roboramus	0.8888888888888888
roboratus	roboratur	0.8888888888888888
comitatum	comitatus	0.8888888888888888
comitatum	comitatu	0.8888888888888888
roboratus	roboratum	0.8888888888888888
temerario	temeraria	0.8888888888888888
episcopo	episcopos	0.8888888888888888
prouintia	prouincia	0.8888888888888888
cantuarie	cantuarii	0.8888888888888888
districta	districti	0.8888888888888888
districta	districte	0.8888888888888888
districta	districto	0.8888888888888888
scewinge	sceawinge	0.8888888888888888
faciente	facientes	0.8888888888888888
uniuersos	uniuersas	0.8888888888888888
foresteal	forestal	0.8888888888888888
introitus	introitum	0.8888888888888888
mansionum	mansionem	0.8888888888888888
episcopis	episcopii	0.8888888888888888
progenie	progeniem	0.8888888888888888
elegerint	elegerunt	0.8888888888888888
elegerint	elegerit	0.8888888888888888
sanctorum	sanctarum	0.8888888888888888
lefwinus	leofwinus	0.8888888888888888
damnatus	dampnatus	0.8888888888888888
uniuersos	uniuersis	0.8888888888888888
perpetua	perpetuam	0.8888888888888888
perpetua	perpetuas	0.8888888888888888
mereatur	mereantur	0.8888888888888888
iustitiam	iusticiam	0.8888888888888888
iustitiam	iustitia	0.8888888888888888
stabilia	stabilita	0.8888888888888888
uniuersos	uniuersus	0.8888888888888888
mercantur	mereantur	0.8888888888888888
existere	existeret	0.8888888888888888
quorumdam	quorundam	0.8888888888888888
memoratum	memoratus	0.8888888888888888
licentiam	licentia	0.8888888888888888
predictos	predicto	0.8888888888888888
forestal	foresteal	0.8888888888888888
predictos	predictis	0.8888888888888888
perpetuum	perpetuam	0.8888888888888888
predictos	predictus	0.8888888888888888
predictos	predictas	0.8888888888888888
habentur	habeantur	0.8888888888888888
emptione	emptiones	0.8888888888888888
religiosi	religiose	0.8888888888888888
religiosi	religiosa	0.8888888888888888
religiosi	religioso	0.8888888888888888
aquilone	aquilonem	0.8888888888888888
sequentes	sequenter	0.8888888888888888
uniuersum	uniuersus	0.8888888888888888
uniuersum	uniuersam	0.8888888888888888
constitui	constituo	0.8888888888888888
legitimis	legitimus	0.8888888888888888
defendat	defendant	0.8888888888888888
quorundam	quorumdam	0.8888888888888888
uidebatur	uidebitur	0.8888888888888888
obsequii	obsequiis	0.8888888888888888
apostolis	apostoli	0.8888888888888888
apostolis	apostolus	0.8888888888888888
presentes	presentis	0.8888888888888888
uidebatur	uideatur	0.8888888888888888
presentes	presente	0.8888888888888888
regularem	regulares	0.8888888888888888
sequentes	sequentem	0.8888888888888888
suscepti	susceptis	0.8888888888888888
obsequiis	obsequii	0.8888888888888888
nominatam	nominatim	0.8888888888888888
custodiam	custodia	0.8888888888888888
dominatur	nominatur	0.8888888888888888
doctrinam	doctrina	0.8888888888888888
preditus	predictus	0.8888888888888888
apostoli	apostolis	0.8888888888888888
continent	continet	0.8888888888888888
predictas	predictam	0.8888888888888888
predictas	predictos	0.8888888888888888
predictas	predictis	0.8888888888888888
predictas	predictus	0.8888888888888888
predictas	predicta	0.8888888888888888
preceptis	precepti	0.8888888888888888
spontanee	spontanea	0.8888888888888888
nostrarum	nostrorum	0.8888888888888888
uoluerit	uoluerint	0.8888888888888888
manifeste	manifesto	0.8888888888888888
pontifice	pontifici	0.8888888888888888
adquirere	acquirere	0.8888888888888888
manifeste	manifesta	0.8888888888888888
cautione	cautionem	0.8888888888888888
sequenter	sequentes	0.8888888888888888
sequenter	sequentem	0.8888888888888888
licentiam	licenciam	0.8888888888888888
propositi	prepositi	0.8888888888888888
propositi	proposito	0.8888888888888888
libertate	libertati	0.8888888888888888
