Group	Words
771	inconcusamque inconcusaque inconcusumque
772	incarnationes incarnationem incarnatione incarnationis incarnations
773	infangendetef infangenetef
774	ædificatione ædificationem
775	infidelitate infidelitatem
776	anunciationem anunciatione anuntiationem
777	substanciarum substantiarum
778	inquisitione inquisitionem
779	alduluestreow alduluestrew
780	terminationem terminatione
781	fraternitatis fraternitati
782	adquisitione adquisitiones adquisitionem
783	derelinquendo derelinquendi
784	inpetrauerunt impetrauerunt
785	glastingabyri glastingaburi
786	conversacione conuersacione
787	benevolentiam beneuolentiam benivolentiam benevolenciam
788	bedefortscira bedefordscira
789	conuentrensi conuentrensis
790	fritheuuoldus fritheuualdus
791	cristianisimi cristianisimo
792	aecclesiastes ecclesiastes
793	arcidiaconale arcidiaconali
794	implacitandis inplacitandis
795	piscationibus piscacionibus
796	monasteriali monasterialis
797	substituendis substituendus
798	generalitate generalitatem
799	presumpcionis presumptionis
800	incarnatioms incarnatiomis
801	latisaquensi latisaquensis
802	flemenefirmte flimenefirmte fleminefirmte flemeneformte
803	suppellectili supellectili
804	indisolubile indisolubilem
805	confirmauerit confirmauerat confirmauerim
806	eborascensium eboracensium
807	interveniente interueniente
808	quadragessimo quadragesimo
809	similitudinem similitudine
810	prædicationis predicationis
811	apertinenciis pertinenciis
812	intolerabili intolerabilis
813	potentissimo pontentissimo
814	adinuentioni adinuentionis
815	abbendonensi abbendonensis
816	corroboranda corroborandam
817	quadragesima quadragesimam quadragesimae
818	protomartyris protomartyri protomartiris
819	protoplaustus protoplastus
820	cintastigole cintanstigole
821	lincolniesis lincolniensis
822	windelesores windeleshores
823	architectorio architectoris
824	adquietauimus adquietabimus aquietauimus
825	westlangedich estlangedich
826	staldingbura staldingburga
827	cicestrensis cicestriensis
828	condempnante condempnantes
829	compositionem compositione
830	christianitas cristianitas
831	cantwareberig cantwarebyrig
832	requisitione requisitionem
833	constantiens constantiensi
834	contempnentes contemnentes
835	cantwærebyrig cantwarebyrig
836	sterlingorum esterlingorum
837	molendinarios molendinario molendinarius
838	profunditatem profunditate
839	prosperitatem prosperitate
840	dapsilitatem dampsilitatem
841	opprimentibus oprimentibus
842	posidentibus possidentibus
843	subtilissima subtillissima
844	bobbenaettoce pobbenaettoce
845	mearranbeorge mearranbeorg
846	durcestrensis dorcestrensis
847	guarantabimus guarentabimus
848	couentrensis couentriensis conuentrensis
849	maldubesburg maildubesburg
850	uendicauerat uendicauerant
851	monachorumque monacorumque
852	aldderescumbe alderescumbe
853	infongenteof infongeneteof
854	restitucionis restitutionis
855	indempnitate indempnitatem
856	predicacionis predicationis
857	wintancestre wintanceastre
858	earmundesleah earmundeslea
859	contemporaneo contemporanei
860	institueremus institueramus
861	anachoreticam anachoreticae
862	walengefordia walingefordia warengefordia
863	extramitantur extramitatur
864	commotatione commotationem
865	warengeforda warengefordia
866	lincolescira lincolnescira
867	kalewanstoce kalewanstocce
868	indempnitati indempnitatis
869	gloriosissimo gloriosissimi
870	infangenetief infangenetef
871	retribucionis retributionis
872	misericordiam misericordian misericordia misericordiae
873	cincgesfyrhðe cincgesfirhðe
874	herefordesira herefordesir herefordsira
875	scearpannæsse scearpannesse
876	sceaftesbyrig sceaftesbirig
877	perturbacione perturbatione
878	suppeditantes subpeditantes
879	archipresuli archipresulis
880	leoministriam leoministria
881	cranfeldinga crancfeldinga
882	munificentia munificentiam munificientia munificentiae
883	instauramenti instauramenta instauramento
884	lecestrensis glecestrensis leecestrensis
885	ceterorumque coeterorumque caeterorumque
886	suprascripto suprascriptos
887	uindocinensi uindocinensis
888	confesionibus concesionibus
889	arciepiscopo archiepiscopo arciepiscopos
890	infangæneþeof infangeneþeof
891	contructione constructione
892	sauigneiensis sauigniensis
893	glastingensis glastingensi
894	maisnilhermer meisnilhermer mainilhermer
895	deuastatione deuastationem
896	dcccclxviiii dcccclxxviiii
897	consignavimus consignauimus
898	constituatur constituantur
899	contrauersia contrauersiam
900	constitueret constituerent
901	prosecutiones prosecutione
902	litteratoris litteratoriis
903	herefordscira herefordsira herefordscire hertfordscira herefortscira
904	contremescent contremiscent
905	propinquorum propinquiorum
906	snodinglandes snodiglandes
907	supradictorum supradictarum
908	wodemanecote woedemanecote
909	profesionibus procesionibus
910	moretonensis moretoniensis
911	descriptioni descriptionis
912	continebantur contineantur continebatur
913	clementissimi clementissima
914	deregnauerunt dereinauerunt
915	ercebiscopes erchebiscopes
916	maledictiones maledictione maledictionis maledictionem
917	iusticiariis iustriciariis
918	prædicantibus predicantibus
919	dorbernensis dorobernensis
920	genetricique genetricisque
921	resignationem resignatione
922	protoplastum prothoplastum
923	stadfordscira stafordscira
924	mortalitatis imortalitatis
925	nobiliacenses nobiliacensis
926	intercesione intercessione
927	euanescentium evanescentium
928	suprascripti suprascriptis
929	abendonensis abbendonensis
930	fraternitatem fraternitate
931	perseverabile perseuerabile perseverabili
932	satisfecerunt satisfecerint
933	determinatur determinantur
934	construxerant construxerunt construxerat
935	leomiinistria leoministria
936	atemptauerit atemptauerint
937	ceoddorbricge ceodorbricge
938	arcipresulis archipresulis
939	burhwarafelda burhwarefelda
940	satellitibus sathellitibus
941	presidentibus residentibus
942	augmentauerit aumentauerit
943	psalmigraphum psalmigraphus
944	deterioranda deterrioranda
945	linconiensis lincolniensis
946	quadragesime quadragesimae
947	celebratione caelebratione
948	arescentibus acrescentibus
949	uniuscujusque uniuscuiusque
950	intermisione intermissione
951	doruuernensis doruernensis dorouernensis
952	disrationauit dirationauit
953	æbbandunensis abbandunensis
954	succedentibus sucedentibus succidentibus
955	praesumptione presumptione
956	dorouernensi dorouernensis
957	persecutionis persecutioni
958	beneuolenciam beneuolencia beniuolenciam benevolenciam beneuolentiam
959	hundteontigan hundteontiga
960	munificacione munificatione
961	constringimur constringitur
962	britbeuebrige briteuebrige
963	legationibus alegationibus
964	destinauerat destinauerant
965	perseuerante perseuerantes
966	apprehensione aprehensione
967	difinicionem diffinicionem
968	excommunicavi excommunicari
969	autenticorum auctenticorum
970	redintegranda redintegrandi
971	saribiriensi sarisbiriensi
972	salesbeniensi salesberiensi
973	episcopalibus episcopatibus
974	commutacione commutacionem
975	altercationes altercatione
976	doruornensis dorouornensis
977	lincolnshire lincolneshire
978	submonitione submonitionem
979	helmerdingtun helmerdigtun
980	eclesiastico ecclesiastico
981	subsistencium subsistentium
982	quietationem aquietationem
983	warentizabunt warantizabunt
984	egrotationum aegrotationum
985	infrascriptos infrascriptas
986	titelescumbe titellescumbe
987	presumptioni presumptionis
988	conmendabiles comendabiles
989	forisfecerit forisfecerint
990	distribucione distributione
991	dccccxxxiiii dcccclxxxiiii
992	beneuolentiae beneuolentia beneuolentiam
993	misericordie misericordiae
994	institutione institutionem institutiones
995	presumptosus presumptuosus
996	distinctione distinctionem
997	presumpcione presumpcionem
998	lincolinensis lincoliensis
999	contempserit contempserint
1000	transactionis transactioni
1001	conuentrensem couentrensem
1002	constipulator constipulatur
1003	warantizandum warantizandam
1004	excomunicatos excomunicatus
1005	diffinitioni diffinitionis
1006	recognitionis recognitiones
1007	restitutioni restitutionis
1008	contradicere contradiceret contradicerem
1009	promerentibus proferentibus
1010	cantuariorum cantuariorium
1011	wincanceaster wintanceaster
1012	beneficientia beneficientie
1013	guarenboluila guarenboluil
1014	salesburiensi saresburiensi salesberiensi salisburiensi
1015	constituissem constituisse
1016	recognauerunt recognouerunt
1017	glecestrensi glecestriensi glecestrensis
1018	perseuerabili perseuerabile perseverabili
1019	hortationibus ortationibus
1020	diffinicionum diffinicionem
1021	affirmantibus afirmantibus
1022	oompositionis compositionis
1023	achiepiscopo archiepiscopo
1024	consanguineo consanguineos
1025	archiæpiscopo archiepiscopo
1026	eclesiastici eclesiasticis ecclesiastici
1027	pantacratoris pantocratoris
1028	dissolutonis dissolutionis
1029	hrofescestre hrofesceastre
1030	enlipanberwe enlippanberwe
1031	prædecessoris prædecessores predecessoris
1032	disaisientur disaisirentur
1033	caeterarumque ceterarumque caeterorumque
1034	constuctione constructione
1035	confirmaueram confirmauerim confirmauerat
1036	transfretaui transfretauit
1037	adquisierint adquiesierint
1038	lincolenscire lincolescire lincolnscire
1039	wandregesilus wandregisilus
1040	hergerdesham hergeardesham
1041	eclesiastices eclesiasticis eclesiastice eclesiasticas
1042	herfordensem herefordensem
1043	infanckenetef infanckentef
1044	dispositioni dispositionis
1045	presumtuosus presumptuosus
1046	solicitudini solicitudinis
1047	mæssepreostan mæssepreosta
1048	consuetudinum consuetudinem
1049	compositioni compositionis
1050	supramemorate supramemorata
1051	recordatione recordationem
1052	haereditarie haereditariae
1053	inextricabili inextricabile
1054	dorobernensi dorobernensis
1055	protomartiri protomartiris
1056	constituerat constituerant
1057	persistencium persistentium
1058	suprascriptum suprascriptam
1059	dorvernensis dorovernensis
1060	bedefordsira bedefordscira
1061	controuersias controuersia controuersiam controuersiis
1062	arcebisceope arcebisceopes
1063	infangeneteor infangeneteof
1064	pertinencibus pertinentibus
1065	malediccionem maledictionem
